JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
456,7,6,28/06/2025,HOMEPAGE,VIEW,238
457,7,6,28/06/2025,PRODUCTPAGE,VIEW,232
471,7,7,07/08/2024,CHECKOUT,PURCHASE,54
469,7,7,07/08/2024,HOMEPAGE,VIEW,261
470,7,7,07/08/2024,PRODUCTPAGE,CLICK,241
446,7,7,08/08/2024,HOMEPAGE,VIEW,34
515,7,7,12/01/2025,CHECKOUT,DROP-OFF,NULL
513,7,7,12/01/2025,HOMEPAGE,VIEW,157
514,7,7,12/01/2025,PRODUCTPAGE,VIEW,291
475,7,8,08/10/2025,HOMEPAGE,VIEW,194
486,7,10,11/06/2023,HOMEPAGE,VIEW,110
473,7,10,06/09/2024,HOMEPAGE,VIEW,99
525,7,10,19/11/2024,HOMEPAGE,VIEW,270
449,7,11,13/07/2024,CHECKOUT,DROP-OFF,NULL
447,7,11,13/07/2024,HOMEPAGE,VIEW,198
448,7,11,13/07/2024,PRODUCTPAGE,VIEW,207
499,7,11,08/12/2024,HOMEPAGE,VIEW,76
472,7,11,12/12/2024,HOMEPAGE,VIEW,43
512,7,12,03/04/2023,HOMEPAGE,VIEW,36
464,7,12,28/06/2025,HOMEPAGE,VIEW,80
476,7,12,15/08/2025,HOMEPAGE,VIEW,76
467,7,13,05/10/2024,CHECKOUT,DROP-OFF,NULL
465,7,13,05/10/2024,HOMEPAGE,VIEW,152
466,7,13,05/10/2024,PRODUCTPAGE,VIEW,105
445,7,13,27/08/2025,HOMEPAGE,VIEW,28
509,7,13,01/11/2025,CHECKOUT,DROP-OFF,NULL
507,7,13,01/11/2025,HOMEPAGE,VIEW,133
508,7,13,01/11/2025,PRODUCTPAGE,VIEW,154
495,7,14,04/03/2023,CHECKOUT,DROP-OFF,NULL
493,7,14,04/03/2023,HOMEPAGE,VIEW,289
494,7,14,04/03/2023,PRODUCTPAGE,VIEW,217
511,7,14,02/10/2023,HOMEPAGE,VIEW,197
524,7,15,02/11/2023,CHECKOUT,DROP-OFF,NULL
522,7,15,02/11/2023,HOMEPAGE,VIEW,273
523,7,15,02/11/2023,PRODUCTPAGE,VIEW,211
441,7,15,07/09/2025,HOMEPAGE,VIEW,103
510,7,16,08/08/2024,HOMEPAGE,VIEW,14
452,7,16,15/10/2025,CHECKOUT,DROP-OFF,NULL
450,7,16,15/10/2025,HOMEPAGE,VIEW,275
451,7,16,15/10/2025,PRODUCTPAGE,VIEW,50
478,7,16,12/12/2025,HOMEPAGE,VIEW,219
502,7,17,06/08/2023,CHECKOUT,DROP-OFF,NULL
500,7,17,06/08/2023,HOMEPAGE,VIEW,133
501,7,17,06/08/2023,PRODUCTPAGE,VIEW,82
474,7,17,04/04/2024,HOMEPAGE,VIEW,112
437,7,17,05/11/2025,CHECKOUT,DROP-OFF,NULL
435,7,17,05/11/2025,HOMEPAGE,VIEW,20
436,7,17,05/11/2025,PRODUCTPAGE,VIEW,208
468,7,18,30/08/2023,HOMEPAGE,VIEW,143
487,7,18,16/07/2024,HOMEPAGE,VIEW,165
455,7,18,24/08/2024,CHECKOUT,DROP-OFF,NULL
453,7,18,24/08/2024,HOMEPAGE,VIEW,62
454,7,18,24/08/2024,PRODUCTPAGE,VIEW,238
492,7,19,26/03/2023,CHECKOUT,DROP-OFF,NULL
490,7,19,26/03/2023,HOMEPAGE,VIEW,51
491,7,19,26/03/2023,PRODUCTPAGE,VIEW,145
489,7,19,12/11/2023,HOMEPAGE,VIEW,182
482,7,19,08/01/2024,HOMEPAGE,VIEW,231
528,7,19,05/09/2024,CHECKOUT,DROP-OFF,NULL
526,7,19,05/09/2024,HOMEPAGE,VIEW,18
527,7,19,05/09/2024,PRODUCTPAGE,VIEW,223
506,7,19,02/10/2024,CHECKOUT,DROP-OFF,NULL
504,7,19,02/10/2024,HOMEPAGE,VIEW,91
505,7,19,02/10/2024,PRODUCTPAGE,VIEW,167
518,7,20,01/09/2023,CHECKOUT,DROP-OFF,NULL
516,7,20,01/09/2023,HOMEPAGE,VIEW,59
517,7,20,01/09/2023,PRODUCTPAGE,VIEW,197
503,7,20,06/05/2025,HOMEPAGE,VIEW,91
521,7,20,08/11/2025,CHECKOUT,DROP-OFF,NULL
519,7,20,08/11/2025,HOMEPAGE,VIEW,266
520,7,20,08/11/2025,PRODUCTPAGE,VIEW,180
598,8,1,16/02/2023,HOMEPAGE,VIEW,247
569,8,1,18/06/2024,HOMEPAGE,VIEW,130
570,8,1,18/06/2024,PRODUCTPAGE,DROP-OFF,NULL
560,8,1,03/09/2024,HOMEPAGE,VIEW,64
593,8,2,22/05/2023,CHECKOUT,DROP-OFF,NULL
591,8,2,22/05/2023,HOMEPAGE,VIEW,26
592,8,2,22/05/2023,PRODUCTPAGE,VIEW,225
574,8,2,31/08/2023,CHECKOUT,DROP-OFF,NULL
572,8,2,31/08/2023,HOMEPAGE,VIEW,167
573,8,2,31/08/2023,PRODUCTPAGE,VIEW,169
535,8,2,10/10/2023,HOMEPAGE,VIEW,116
590,8,2,17/05/2025,HOMEPAGE,VIEW,42
624,8,3,26/01/2024,CHECKOUT,PURCHASE,296
622,8,3,26/01/2024,HOMEPAGE,VIEW,147
623,8,3,26/01/2024,PRODUCTPAGE,VIEW,47
557,8,3,20/04/2024,HOMEPAGE,VIEW,29
547,8,3,10/12/2024,HOMEPAGE,VIEW,141
554,8,4,26/04/2025,CHECKOUT,DROP-OFF,NULL
552,8,4,26/04/2025,HOMEPAGE,VIEW,251
553,8,4,26/04/2025,PRODUCTPAGE,VIEW,291
564,8,5,29/10/2025,CHECKOUT,DROP-OFF,NULL
562,8,5,29/10/2025,HOMEPAGE,VIEW,149
563,8,5,29/10/2025,PRODUCTPAGE,VIEW,244
565,8,6,29/01/2023,HOMEPAGE,VIEW,182
568,8,6,15/10/2023,HOMEPAGE,VIEW,175
585,8,6,02/11/2024,CHECKOUT,PURCHASE,38
583,8,6,02/11/2024,HOMEPAGE,VIEW,236
584,8,6,02/11/2024,PRODUCTPAGE,VIEW,260
558,8,6,05/05/2025,HOMEPAGE,VIEW,28
548,8,7,18/02/2024,HOMEPAGE,VIEW,148
627,8,7,08/09/2025,CHECKOUT,DROP-OFF,NULL
625,8,7,08/09/2025,HOMEPAGE,VIEW,180
626,8,7,08/09/2025,PRODUCTPAGE,VIEW,107
542,8,8,25/07/2024,CHECKOUT,DROP-OFF,NULL
540,8,8,25/07/2024,HOMEPAGE,VIEW,162
541,8,8,25/07/2024,PRODUCTPAGE,VIEW,116
602,8,8,01/08/2025,CHECKOUT,DROP-OFF,NULL
600,8,8,01/08/2025,HOMEPAGE,VIEW,89
601,8,8,01/08/2025,PRODUCTPAGE,VIEW,26
589,8,9,07/01/2023,HOMEPAGE,VIEW,121
551,8,9,09/10/2023,CHECKOUT,DROP-OFF,NULL
549,8,9,09/10/2023,HOMEPAGE,VIEW,132
550,8,9,09/10/2023,PRODUCTPAGE,CLICK,125
546,8,9,12/08/2024,CHECKOUT,DROP-OFF,NULL
544,8,9,12/08/2024,HOMEPAGE,VIEW,288
545,8,9,12/08/2024,PRODUCTPAGE,CLICK,84
571,8,10,24/01/2023,HOMEPAGE,VIEW,194
618,8,10,23/10/2023,HOMEPAGE,VIEW,39
556,8,10,19/10/2024,HOMEPAGE,VIEW,40
577,8,10,22/01/2025,CHECKOUT,DROP-OFF,NULL
575,8,10,22/01/2025,HOMEPAGE,VIEW,123
576,8,10,22/01/2025,PRODUCTPAGE,VIEW,242
561,8,11,05/08/2024,HOMEPAGE,VIEW,288
533,8,11,07/05/2025,HOMEPAGE,VIEW,221
543,8,11,09/09/2025,HOMEPAGE,VIEW,296
578,8,12,01/05/2025,HOMEPAGE,VIEW,291
608,8,13,17/06/2025,CHECKOUT,DROP-OFF,NULL
606,8,13,17/06/2025,HOMEPAGE,VIEW,286
607,8,13,17/06/2025,PRODUCTPAGE,VIEW,158
559,8,13,11/10/2025,HOMEPAGE,VIEW,158
617,8,13,10/12/2025,CHECKOUT,DROP-OFF,NULL
615,8,13,10/12/2025,HOMEPAGE,VIEW,223
616,8,13,10/12/2025,PRODUCTPAGE,VIEW,285
555,8,14,01/09/2025,HOMEPAGE,VIEW,112
534,8,14,24/10/2025,HOMEPAGE,VIEW,251
621,8,14,21/12/2025,CHECKOUT,DROP-OFF,NULL
619,8,14,21/12/2025,HOMEPAGE,VIEW,208
620,8,14,21/12/2025,PRODUCTPAGE,VIEW,50
588,8,15,28/09/2023,CHECKOUT,DROP-OFF,NULL
586,8,15,28/09/2023,HOMEPAGE,VIEW,222
587,8,15,28/09/2023,PRODUCTPAGE,VIEW,167
594,8,15,12/02/2025,HOMEPAGE,VIEW,51
539,8,15,27/12/2025,CHECKOUT,DROP-OFF,NULL
537,8,15,27/12/2025,HOMEPAGE,VIEW,289
538,8,15,27/12/2025,PRODUCTPAGE,VIEW,145
532,8,16,16/12/2023,CHECKOUT,DROP-OFF,NULL
530,8,16,16/12/2023,HOMEPAGE,VIEW,204
531,8,16,16/12/2023,PRODUCTPAGE,VIEW,66
536,8,16,12/12/2025,HOMEPAGE,VIEW,170
613,8,17,28/03/2024,CHECKOUT,DROP-OFF,NULL
611,8,17,28/03/2024,HOMEPAGE,VIEW,163
612,8,17,28/03/2024,PRODUCTPAGE,CLICK,99
567,8,17,02/11/2024,HOMEPAGE,VIEW,215
582,8,17,10/01/2025,CHECKOUT,DROP-OFF,NULL
580,8,17,10/01/2025,HOMEPAGE,VIEW,298
581,8,17,10/01/2025,PRODUCTPAGE,CLICK,113
597,8,18,30/09/2023,CHECKOUT,DROP-OFF,NULL
595,8,18,30/09/2023,HOMEPAGE,VIEW,188
596,8,18,30/09/2023,PRODUCTPAGE,VIEW,75
579,8,18,23/03/2024,HOMEPAGE,VIEW,51
599,8,18,18/05/2025,HOMEPAGE,VIEW,204
614,8,18,12/10/2025,HOMEPAGE,VIEW,186
566,8,19,31/01/2024,HOMEPAGE,VIEW,217
609,8,19,15/10/2024,HOMEPAGE,VIEW,174
610,8,19,15/10/2024,PRODUCTPAGE,DROP-OFF,NULL
605,8,20,02/02/2023,CHECKOUT,DROP-OFF,NULL
603,8,20,02/02/2023,HOMEPAGE,VIEW,115
604,8,20,02/02/2023,PRODUCTPAGE,VIEW,34
649,9,1,25/10/2025,HOMEPAGE,VIEW,230
642,9,2,14/01/2023,HOMEPAGE,VIEW,80
658,9,2,11/07/2023,CHECKOUT,DROP-OFF,NULL
656,9,2,11/07/2023,HOMEPAGE,VIEW,204
657,9,2,11/07/2023,PRODUCTPAGE,VIEW,14
641,9,2,09/12/2025,HOMEPAGE,VIEW,48
709,9,3,12/08/2023,CHECKOUT,DROP-OFF,NULL
707,9,3,12/08/2023,HOMEPAGE,VIEW,191
708,9,3,12/08/2023,PRODUCTPAGE,VIEW,214
670,9,3,22/10/2025,CHECKOUT,DROP-OFF,NULL
668,9,3,22/10/2025,HOMEPAGE,VIEW,187
669,9,3,22/10/2025,PRODUCTPAGE,VIEW,48
662,9,4,17/12/2025,CHECKOUT,DROP-OFF,NULL
660,9,4,17/12/2025,HOMEPAGE,VIEW,127
661,9,4,17/12/2025,PRODUCTPAGE,CLICK,253
689,9,5,10/05/2023,CHECKOUT,DROP-OFF,NULL
687,9,5,10/05/2023,HOMEPAGE,VIEW,232
688,9,5,10/05/2023,PRODUCTPAGE,VIEW,49
652,9,6,08/08/2023,CHECKOUT,DROP-OFF,NULL
650,9,6,08/08/2023,HOMEPAGE,VIEW,278
651,9,6,08/08/2023,PRODUCTPAGE,VIEW,139
666,9,6,07/05/2024,HOMEPAGE,VIEW,209
695,9,7,08/09/2025,HOMEPAGE,VIEW,100
645,9,8,20/05/2023,CHECKOUT,DROP-OFF,NULL
643,9,8,20/05/2023,HOMEPAGE,VIEW,87
644,9,8,20/05/2023,PRODUCTPAGE,VIEW,40
628,9,8,23/02/2024,HOMEPAGE,VIEW,132
655,9,8,06/09/2024,HOMEPAGE,VIEW,51
697,9,8,29/10/2024,HOMEPAGE,VIEW,153
715,9,8,01/07/2025,CHECKOUT,PURCHASE,161
713,9,8,01/07/2025,HOMEPAGE,VIEW,210
714,9,8,01/07/2025,PRODUCTPAGE,VIEW,266
665,9,9,09/03/2023,CHECKOUT,DROP-OFF,NULL
663,9,9,09/03/2023,HOMEPAGE,VIEW,171
664,9,9,09/03/2023,PRODUCTPAGE,VIEW,213
676,9,9,12/11/2023,HOMEPAGE,VIEW,88
630,9,10,19/06/2024,HOMEPAGE,VIEW,272
629,9,10,18/02/2025,HOMEPAGE,VIEW,283
683,9,10,27/04/2025,HOMEPAGE,VIEW,53
634,9,11,21/02/2024,CHECKOUT,DROP-OFF,NULL
632,9,11,21/02/2024,HOMEPAGE,VIEW,170
633,9,11,21/02/2024,PRODUCTPAGE,CLICK,84
640,9,11,11/06/2024,CHECKOUT,PURCHASE,287
638,9,11,11/06/2024,HOMEPAGE,VIEW,261
639,9,11,11/06/2024,PRODUCTPAGE,VIEW,96
696,9,11,19/08/2024,HOMEPAGE,VIEW,261
679,9,11,08/01/2025,CHECKOUT,PURCHASE,239
677,9,11,08/01/2025,HOMEPAGE,VIEW,56
678,9,11,08/01/2025,PRODUCTPAGE,VIEW,148
693,9,11,20/06/2025,HOMEPAGE,VIEW,230
653,9,13,11/06/2023,HOMEPAGE,VIEW,217
654,9,13,11/06/2023,PRODUCTPAGE,DROP-OFF,NULL
700,9,13,17/01/2025,CHECKOUT,PURCHASE,117
698,9,13,17/01/2025,HOMEPAGE,VIEW,298
699,9,13,17/01/2025,PRODUCTPAGE,VIEW,291
675,9,13,03/06/2025,CHECKOUT,DROP-OFF,NULL
673,9,13,03/06/2025,HOMEPAGE,VIEW,204
674,9,13,03/06/2025,PRODUCTPAGE,VIEW,136
706,9,14,17/03/2023,HOMEPAGE,VIEW,284
712,9,14,05/08/2023,CHECKOUT,DROP-OFF,NULL
710,9,14,05/08/2023,HOMEPAGE,VIEW,60
711,9,14,05/08/2023,PRODUCTPAGE,VIEW,295
704,9,14,19/10/2025,CHECKOUT,DROP-OFF,NULL
702,9,14,19/10/2025,HOMEPAGE,VIEW,165
703,9,14,19/10/2025,PRODUCTPAGE,VIEW,226
631,9,15,21/07/2023,HOMEPAGE,VIEW,250
701,9,15,19/08/2024,HOMEPAGE,VIEW,45
705,9,15,08/09/2025,HOMEPAGE,VIEW,215
672,9,15,01/10/2025,HOMEPAGE,VIEW,192
692,9,16,05/02/2024,CHECKOUT,DROP-OFF,NULL
690,9,16,05/02/2024,HOMEPAGE,VIEW,64
691,9,16,05/02/2024,PRODUCTPAGE,CLICK,180
659,9,16,07/06/2025,HOMEPAGE,VIEW,179
686,9,18,12/05/2024,CHECKOUT,DROP-OFF,NULL
684,9,18,12/05/2024,HOMEPAGE,VIEW,276
685,9,18,12/05/2024,PRODUCTPAGE,VIEW,147
667,9,18,10/11/2024,HOMEPAGE,VIEW,81
682,9,18,15/11/2025,CHECKOUT,DROP-OFF,NULL
680,9,18,15/11/2025,HOMEPAGE,VIEW,62
681,9,18,15/11/2025,PRODUCTPAGE,VIEW,176
637,9,19,05/05/2025,CHECKOUT,DROP-OFF,NULL
635,9,19,05/05/2025,HOMEPAGE,VIEW,88
636,9,19,05/05/2025,PRODUCTPAGE,VIEW,135
694,9,20,06/10/2023,HOMEPAGE,VIEW,174
671,9,20,23/03/2025,HOMEPAGE,VIEW,25
648,9,20,16/09/2025,CHECKOUT,PURCHASE,156
646,9,20,16/09/2025,HOMEPAGE,VIEW,259
647,9,20,16/09/2025,PRODUCTPAGE,VIEW,16
784,10,1,13/03/2024,CHECKOUT,PURCHASE,71
782,10,1,13/03/2024,HOMEPAGE,VIEW,49
783,10,1,13/03/2024,PRODUCTPAGE,VIEW,237
776,10,2,05/04/2023,CHECKOUT,DROP-OFF,NULL
774,10,2,05/04/2023,HOMEPAGE,VIEW,245
775,10,2,05/04/2023,PRODUCTPAGE,VIEW,10
792,10,3,25/07/2023,HOMEPAGE,VIEW,73
718,10,3,26/08/2023,CHECKOUT,DROP-OFF,NULL
716,10,3,26/08/2023,HOMEPAGE,VIEW,82
717,10,3,26/08/2023,PRODUCTPAGE,VIEW,115
769,10,3,27/07/2025,HOMEPAGE,VIEW,193
750,10,4,22/08/2023,HOMEPAGE,VIEW,288
762,10,4,05/10/2023,HOMEPAGE,VIEW,40
763,10,5,29/09/2023,HOMEPAGE,VIEW,84
790,10,5,22/02/2025,CHECKOUT,DROP-OFF,NULL
788,10,5,22/02/2025,HOMEPAGE,VIEW,83
789,10,5,22/02/2025,PRODUCTPAGE,VIEW,94
780,10,6,17/04/2023,HOMEPAGE,VIEW,166
743,10,6,08/12/2023,CHECKOUT,DROP-OFF,NULL
741,10,6,08/12/2023,HOMEPAGE,VIEW,157
742,10,6,08/12/2023,PRODUCTPAGE,CLICK,37
727,10,6,17/01/2024,CHECKOUT,DROP-OFF,NULL
725,10,6,17/01/2024,HOMEPAGE,VIEW,231
726,10,6,17/01/2024,PRODUCTPAGE,VIEW,111
733,10,6,19/01/2025,CHECKOUT,DROP-OFF,NULL
731,10,6,19/01/2025,HOMEPAGE,VIEW,110
732,10,6,19/01/2025,PRODUCTPAGE,VIEW,260
749,10,6,25/07/2025,HOMEPAGE,VIEW,263
779,10,7,28/09/2023,CHECKOUT,DROP-OFF,NULL
777,10,7,28/09/2023,HOMEPAGE,VIEW,164
778,10,7,28/09/2023,PRODUCTPAGE,VIEW,194
791,10,7,07/11/2023,HOMEPAGE,VIEW,236
796,10,8,21/07/2024,CHECKOUT,DROP-OFF,NULL
794,10,8,21/07/2024,HOMEPAGE,VIEW,53
795,10,8,21/07/2024,PRODUCTPAGE,VIEW,155
764,10,8,15/03/2025,HOMEPAGE,VIEW,82
781,10,8,29/05/2025,HOMEPAGE,VIEW,56
724,10,8,22/11/2025,CHECKOUT,DROP-OFF,NULL
722,10,8,22/11/2025,HOMEPAGE,VIEW,292
723,10,8,22/11/2025,PRODUCTPAGE,VIEW,246
767,10,9,28/04/2025,CHECKOUT,DROP-OFF,NULL
765,10,9,28/04/2025,HOMEPAGE,VIEW,241
766,10,9,28/04/2025,PRODUCTPAGE,VIEW,152
748,10,10,08/03/2023,HOMEPAGE,VIEW,125
738,10,10,23/06/2023,CHECKOUT,DROP-OFF,NULL
736,10,10,23/06/2023,HOMEPAGE,VIEW,78
737,10,10,23/06/2023,PRODUCTPAGE,VIEW,103
734,10,11,06/03/2025,HOMEPAGE,VIEW,210
751,10,12,27/03/2023,HOMEPAGE,VIEW,235
735,10,12,21/12/2024,HOMEPAGE,VIEW,98
761,10,12,26/12/2025,CHECKOUT,DROP-OFF,NULL
759,10,12,26/12/2025,HOMEPAGE,VIEW,285
760,10,12,26/12/2025,PRODUCTPAGE,VIEW,146
730,10,13,10/01/2023,CHECKOUT,DROP-OFF,NULL
728,10,13,10/01/2023,HOMEPAGE,VIEW,119
729,10,13,10/01/2023,PRODUCTPAGE,CLICK,42
793,10,13,20/12/2024,HOMEPAGE,VIEW,171
754,10,14,29/07/2023,CHECKOUT,DROP-OFF,NULL
752,10,14,29/07/2023,HOMEPAGE,VIEW,136
753,10,14,29/07/2023,PRODUCTPAGE,VIEW,188
787,10,14,28/09/2023,CHECKOUT,DROP-OFF,NULL
785,10,14,28/09/2023,HOMEPAGE,VIEW,46
786,10,14,28/09/2023,PRODUCTPAGE,VIEW,62
740,10,14,16/01/2024,HOMEPAGE,VIEW,285
755,10,15,29/08/2023,HOMEPAGE,VIEW,117
768,10,15,26/09/2025,HOMEPAGE,VIEW,11
721,10,16,19/07/2023,CHECKOUT,PURCHASE,94
719,10,16,19/07/2023,HOMEPAGE,VIEW,241
720,10,16,19/07/2023,PRODUCTPAGE,VIEW,68
744,10,16,07/10/2023,HOMEPAGE,VIEW,206
773,10,16,03/07/2024,CHECKOUT,DROP-OFF,NULL
771,10,16,03/07/2024,HOMEPAGE,VIEW,155
772,10,16,03/07/2024,PRODUCTPAGE,VIEW,258
739,10,17,06/03/2025,HOMEPAGE,VIEW,80
747,10,17,10/10/2025,CHECKOUT,DROP-OFF,NULL
745,10,17,10/10/2025,HOMEPAGE,VIEW,261
746,10,17,10/10/2025,PRODUCTPAGE,VIEW,52
770,10,18,25/03/2025,HOMEPAGE,VIEW,229
758,10,19,19/12/2024,CHECKOUT,DROP-OFF,NULL
756,10,19,19/12/2024,HOMEPAGE,VIEW,229
757,10,19,19/12/2024,PRODUCTPAGE,VIEW,115
828,11,1,01/04/2023,CHECKOUT,PURCHASE,224
826,11,1,01/04/2023,HOMEPAGE,VIEW,135
827,11,1,01/04/2023,PRODUCTPAGE,VIEW,86
808,11,1,19/05/2023,CHECKOUT,DROP-OFF,NULL
806,11,1,19/05/2023,HOMEPAGE,VIEW,144
807,11,1,19/05/2023,PRODUCTPAGE,CLICK,213
825,11,2,20/10/2025,CHECKOUT,DROP-OFF,NULL
823,11,2,20/10/2025,HOMEPAGE,VIEW,95
824,11,2,20/10/2025,PRODUCTPAGE,VIEW,69
812,11,3,13/11/2025,HOMEPAGE,VIEW,89
817,11,4,17/07/2025,CHECKOUT,PURCHASE,15
815,11,4,17/07/2025,HOMEPAGE,VIEW,38
816,11,4,17/07/2025,PRODUCTPAGE,VIEW,99
805,11,5,03/03/2025,CHECKOUT,DROP-OFF,NULL
803,11,5,03/03/2025,HOMEPAGE,VIEW,225
804,11,5,03/03/2025,PRODUCTPAGE,VIEW,251
818,11,6,13/10/2025,HOMEPAGE,VIEW,277
814,11,8,29/04/2023,HOMEPAGE,VIEW,54
820,11,9,30/08/2023,HOMEPAGE,VIEW,181
819,11,9,08/12/2023,HOMEPAGE,VIEW,74
821,11,9,08/12/2025,HOMEPAGE,VIEW,144
799,11,10,25/02/2024,CHECKOUT,DROP-OFF,NULL
797,11,10,25/02/2024,HOMEPAGE,VIEW,270
798,11,10,25/02/2024,PRODUCTPAGE,VIEW,37
813,11,13,16/05/2023,HOMEPAGE,VIEW,233
802,11,16,01/03/2025,CHECKOUT,DROP-OFF,NULL
800,11,16,01/03/2025,HOMEPAGE,VIEW,133
801,11,16,01/03/2025,PRODUCTPAGE,VIEW,16
811,11,17,30/04/2025,CHECKOUT,DROP-OFF,NULL
809,11,17,30/04/2025,HOMEPAGE,VIEW,215
810,11,17,30/04/2025,PRODUCTPAGE,VIEW,88
822,11,19,07/06/2023,HOMEPAGE,VIEW,243
882,12,1,29/07/2024,HOMEPAGE,VIEW,251
880,12,1,22/02/2025,CHECKOUT,DROP-OFF,NULL
878,12,1,22/02/2025,HOMEPAGE,VIEW,193
879,12,1,22/02/2025,PRODUCTPAGE,VIEW,299
857,12,3,19/11/2023,HOMEPAGE,VIEW,165
866,12,3,14/06/2024,HOMEPAGE,VIEW,21
835,12,3,10/08/2025,CHECKOUT,DROP-OFF,NULL
833,12,3,10/08/2025,HOMEPAGE,VIEW,169
834,12,3,10/08/2025,PRODUCTPAGE,VIEW,198
855,12,4,15/11/2023,CHECKOUT,DROP-OFF,NULL
853,12,4,15/11/2023,HOMEPAGE,VIEW,94
854,12,4,15/11/2023,PRODUCTPAGE,VIEW,284
865,12,5,10/02/2024,HOMEPAGE,VIEW,200
843,12,5,27/07/2024,HOMEPAGE,VIEW,32
832,12,6,02/04/2024,HOMEPAGE,VIEW,33
867,12,7,27/06/2025,HOMEPAGE,VIEW,57
840,12,8,05/11/2023,CHECKOUT,DROP-OFF,NULL
838,12,8,05/11/2023,HOMEPAGE,VIEW,219
839,12,8,05/11/2023,PRODUCTPAGE,VIEW,14
849,12,8,20/08/2024,HOMEPAGE,VIEW,171
842,12,8,09/05/2025,HOMEPAGE,VIEW,40
881,12,9,04/01/2024,HOMEPAGE,VIEW,173
874,12,9,27/07/2024,CHECKOUT,DROP-OFF,NULL
872,12,9,27/07/2024,HOMEPAGE,VIEW,86
873,12,9,27/07/2024,PRODUCTPAGE,VIEW,161
836,12,10,11/05/2024,HOMEPAGE,VIEW,198
861,12,10,16/06/2024,HOMEPAGE,VIEW,25
870,12,11,08/09/2023,CHECKOUT,DROP-OFF,NULL
868,12,11,08/09/2023,HOMEPAGE,VIEW,246
869,12,11,08/09/2023,PRODUCTPAGE,VIEW,212
831,12,11,23/05/2024,CHECKOUT,DROP-OFF,NULL
829,12,11,23/05/2024,HOMEPAGE,VIEW,173
830,12,11,23/05/2024,PRODUCTPAGE,VIEW,71
847,12,13,03/06/2023,HOMEPAGE,VIEW,300
848,12,13,03/06/2023,PRODUCTPAGE,DROP-OFF,NULL
841,12,13,21/09/2024,HOMEPAGE,VIEW,115
852,12,13,30/10/2024,CHECKOUT,DROP-OFF,NULL
850,12,13,30/10/2024,HOMEPAGE,VIEW,241
851,12,13,30/10/2024,PRODUCTPAGE,CLICK,79
871,12,14,20/12/2023,HOMEPAGE,VIEW,119
864,12,15,26/05/2024,CHECKOUT,DROP-OFF,NULL
862,12,15,26/05/2024,HOMEPAGE,VIEW,246
863,12,15,26/05/2024,PRODUCTPAGE,VIEW,41
856,12,15,23/09/2024,HOMEPAGE,VIEW,145
877,12,16,05/05/2023,CHECKOUT,DROP-OFF,NULL
875,12,16,05/05/2023,HOMEPAGE,VIEW,153
876,12,16,05/05/2023,PRODUCTPAGE,VIEW,279
837,12,16,05/02/2024,HOMEPAGE,VIEW,289
846,12,17,25/04/2025,CHECKOUT,DROP-OFF,NULL
844,12,17,25/04/2025,HOMEPAGE,VIEW,200
845,12,17,25/04/2025,PRODUCTPAGE,VIEW,58
860,12,20,24/03/2023,CHECKOUT,DROP-OFF,NULL
858,12,20,24/03/2023,HOMEPAGE,VIEW,177
859,12,20,24/03/2023,PRODUCTPAGE,VIEW,192
911,13,1,09/04/2023,HOMEPAGE,VIEW,234
978,13,1,03/04/2024,HOMEPAGE,VIEW,166
977,13,1,28/08/2025,HOMEPAGE,VIEW,98
938,13,2,06/11/2023,CHECKOUT,DROP-OFF,NULL
936,13,2,06/11/2023,HOMEPAGE,VIEW,59
937,13,2,06/11/2023,PRODUCTPAGE,CLICK,221
918,13,2,26/08/2024,CHECKOUT,DROP-OFF,NULL
916,13,2,26/08/2024,HOMEPAGE,VIEW,173
917,13,2,26/08/2024,PRODUCTPAGE,VIEW,97
928,13,2,08/01/2025,CHECKOUT,DROP-OFF,NULL
926,13,2,08/01/2025,HOMEPAGE,VIEW,228
927,13,2,08/01/2025,PRODUCTPAGE,VIEW,255
960,13,2,21/03/2025,CHECKOUT,PURCHASE,261
958,13,2,21/03/2025,HOMEPAGE,VIEW,131
959,13,2,21/03/2025,PRODUCTPAGE,CLICK,200
943,13,2,25/10/2025,HOMEPAGE,VIEW,274
919,13,3,10/07/2023,HOMEPAGE,VIEW,257
963,13,3,20/01/2024,HOMEPAGE,VIEW,118
972,13,4,04/03/2023,CHECKOUT,DROP-OFF,NULL
970,13,4,04/03/2023,HOMEPAGE,VIEW,200
971,13,4,04/03/2023,PRODUCTPAGE,VIEW,252
954,13,4,05/08/2023,HOMEPAGE,VIEW,61
961,13,4,11/04/2024,HOMEPAGE,VIEW,163
894,13,5,16/08/2023,HOMEPAGE,VIEW,196
892,13,5,28/11/2024,HOMEPAGE,VIEW,100
914,13,6,27/04/2025,CHECKOUT,DROP-OFF,NULL
912,13,6,27/04/2025,HOMEPAGE,VIEW,203
913,13,6,27/04/2025,PRODUCTPAGE,VIEW,255
948,13,7,16/09/2023,CHECKOUT,DROP-OFF,NULL
946,13,7,16/09/2023,HOMEPAGE,VIEW,226
947,13,7,16/09/2023,PRODUCTPAGE,VIEW,85
929,13,7,16/12/2023,HOMEPAGE,VIEW,159
969,13,7,15/07/2024,HOMEPAGE,VIEW,247
941,13,8,05/05/2023,CHECKOUT,DROP-OFF,NULL
939,13,8,05/05/2023,HOMEPAGE,VIEW,277
